"collection_type","collection_year","cruise_number","date_collected","final_age","length","read_age","readability","region","sex","species_code","specimen","test_age","vessel_code","weight","description","common_name"
"survey",2018,201801,"2018-07-22 10:06:26",1,150,1,1,"Bering Sea",3,21740,649,NA,94,18,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 10:06:26",8,510,8,2,"Bering Sea",2,21740,650,NA,94,630,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 10:06:26",10,550,8,2,"Bering Sea",1,21740,651,9,94,1036,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 10:06:26",3,280,3,2,"Bering Sea",1,21740,652,NA,94,168,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 12:34:14",6,510,6,2,"Bering Sea",2,21740,653,NA,94,778,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 12:34:14",6,340,6,2,"Bering Sea",2,21740,654,6,94,242,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 12:34:14",6,480,6,2,"Bering Sea",2,21740,655,NA,94,638,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 12:34:14",6,450,6,2,"Bering Sea",1,21740,656,NA,94,568,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 15:04:59",2,200,2,1,"Bering Sea",1,21740,657,NA,94,42,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 15:04:59",10,460,10,2,"Bering Sea",2,21740,658,NA,94,668,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 15:04:59",5,370,5,1,"Bering Sea",2,21740,659,5,94,372,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 15:04:59",6,460,6,2,"Bering Sea",2,21740,660,NA,94,662,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",1,150,1,1,"Bering Sea",1,21740,661,NA,94,26,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",5,430,5,2,"Bering Sea",1,21740,662,NA,94,510,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",5,410,5,1,"Bering Sea",1,21740,663,NA,94,446,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",6,450,5,2,"Bering Sea",1,21740,664,7,94,636,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",8,530,8,2,"Bering Sea",2,21740,665,NA,94,888,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-22 17:43:12",9,530,9,2,"Bering Sea",2,21740,666,NA,94,888,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",1,170,1,1,"Bering Sea",1,21740,667,NA,94,38,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",5,440,5,2,"Bering Sea",1,21740,668,NA,94,556,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",3,330,3,1,"Bering Sea",1,21740,669,3,94,266,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",8,500,8,2,"Bering Sea",2,21740,670,NA,94,688,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",7,470,7,1,"Bering Sea",2,21740,671,NA,94,580,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 07:34:45",5,430,5,2,"Bering Sea",2,21740,672,NA,94,498,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 10:32:18",5,460,5,1,"Bering Sea",1,21740,673,NA,94,630,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 10:32:18",5,420,5,1,"Bering Sea",1,21740,674,5,94,510,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 10:32:18",3,280,3,1,"Bering Sea",2,21740,675,NA,94,136,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 10:32:18",5,410,5,1,"Bering Sea",2,21740,676,NA,94,436,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 10:32:18",5,440,5,1,"Bering Sea",2,21740,677,NA,94,552,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",9,520,9,2,"Bering Sea",1,21740,678,NA,94,1040,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",5,460,5,1,"Bering Sea",1,21740,679,5,94,682,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",7,480,7,2,"Bering Sea",1,21740,680,NA,94,646,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",6,440,6,2,"Bering Sea",1,21740,681,6,94,570,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",2,210,2,1,"Bering Sea",2,21740,682,NA,94,64,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 13:38:07",5,460,5,1,"Bering Sea",2,21740,683,NA,94,608,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",2,250,2,2,"Bering Sea",1,21740,684,NA,94,108,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",11,520,11,2,"Bering Sea",1,21740,685,NA,94,738,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",6,400,6,1,"Bering Sea",1,21740,686,6,94,442,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",10,610,10,2,"Bering Sea",1,21740,687,NA,94,1474,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",6,520,6,2,"Bering Sea",1,21740,688,NA,94,802,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-23 16:29:33",10,460,10,2,"Bering Sea",2,21740,689,NA,94,664,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",11,550,11,2,"Bering Sea",1,21740,690,NA,94,1138,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",11,520,11,2,"Bering Sea",1,21740,691,11,94,792,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",1,150,1,1,"Bering Sea",3,21740,692,NA,94,22,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",6,480,6,1,"Bering Sea",2,21740,693,NA,94,730,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",13,550,13,2,"Bering Sea",2,21740,694,NA,94,876,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 07:31:34",7,490,7,2,"Bering Sea",2,21740,695,NA,94,686,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",9,490,9,2,"Bering Sea",1,21740,696,9,94,924,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",8,480,8,2,"Bering Sea",1,21740,697,NA,94,710,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",2,250,2,1,"Bering Sea",2,21740,698,NA,94,118,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",5,460,5,1,"Bering Sea",2,21740,699,NA,94,638,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",7,490,7,2,"Bering Sea",2,21740,700,NA,94,714,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 10:13:02",8,550,8,2,"Bering Sea",2,21740,701,NA,94,1062,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",7,440,7,2,"Bering Sea",1,21740,702,7,94,594,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",5,430,5,2,"Bering Sea",1,21740,703,NA,94,562,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",8,490,8,2,"Bering Sea",1,21740,704,NA,94,840,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",5,430,5,1,"Bering Sea",1,21740,705,NA,94,518,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",10,500,10,2,"Bering Sea",1,21740,706,NA,94,712,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 13:00:17",1,150,1,1,"Bering Sea",3,21740,707,1,94,18,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",9,500,9,2,"Bering Sea",1,21740,708,NA,94,1068,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",6,460,6,1,"Bering Sea",1,21740,709,NA,94,640,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",6,480,6,2,"Bering Sea",2,21740,710,NA,94,854,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",8,510,8,2,"Bering Sea",2,21740,711,NA,94,774,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",5,430,5,1,"Bering Sea",2,21740,712,5,94,570,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-24 15:55:30",1,140,1,1,"Bering Sea",3,21740,713,NA,94,14,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",5,460,5,1,"Bering Sea",2,21740,714,NA,94,666,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",11,530,11,2,"Bering Sea",2,21740,715,NA,94,860,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",5,450,5,1,"Bering Sea",2,21740,716,NA,94,618,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",2,280,2,1,"Bering Sea",2,21740,717,2,94,156,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",9,530,9,1,"Bering Sea",2,21740,718,NA,94,1086,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 07:38:10",5,420,5,1,"Bering Sea",1,21740,719,NA,94,488,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 10:17:01",5,410,5,2,"Bering Sea",1,21740,720,NA,94,564,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 10:17:01",6,430,6,1,"Bering Sea",1,21740,721,NA,94,542,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 10:17:01",5,450,5,1,"Bering Sea",2,21740,722,5,94,624,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 10:17:01",5,450,5,1,"Bering Sea",2,21740,723,NA,94,602,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 10:17:01",5,440,5,2,"Bering Sea",2,21740,724,NA,94,664,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 13:36:43",5,420,5,1,"Bering Sea",1,21740,725,NA,94,606,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 13:36:43",7,470,7,2,"Bering Sea",2,21740,726,NA,94,788,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 13:36:43",7,540,7,2,"Bering Sea",2,21740,727,7,94,1218,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 13:36:43",10,530,10,2,"Bering Sea",2,21740,728,NA,94,1070,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 13:36:43",7,500,7,1,"Bering Sea",2,21740,729,NA,94,820,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",1,180,1,1,"Bering Sea",3,21740,730,NA,94,44,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",5,440,5,2,"Bering Sea",1,21740,731,NA,94,610,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",8,480,7,2,"Bering Sea",1,21740,732,8,94,734,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",5,430,5,1,"Bering Sea",2,21740,733,NA,94,562,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",5,440,5,1,"Bering Sea",2,21740,734,NA,94,520,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-25 16:07:33",11,520,11,1,"Bering Sea",2,21740,735,NA,94,996,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-27 08:04:03",5,420,5,2,"Bering Sea",2,21740,736,NA,94,544,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-27 08:04:03",5,430,5,1,"Bering Sea",2,21740,737,5,94,552,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-27 08:04:03",5,410,5,1,"Bering Sea",2,21740,738,NA,94,528,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-27 08:04:03",5,430,5,1,"Bering Sea",1,21740,739,NA,94,574,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-27 08:04:03",5,400,5,2,"Bering Sea",1,21740,740,NA,94,460,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 07:57:46",10,490,10,2,"Bering Sea",1,21740,741,NA,94,828,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 07:57:46",8,480,9,2,"Bering Sea",1,21740,742,8,94,760,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 07:57:46",6,490,6,1,"Bering Sea",2,21740,743,NA,94,742,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 07:57:46",6,470,6,2,"Bering Sea",2,21740,744,NA,94,686,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 07:57:46",5,470,5,2,"Bering Sea",2,21740,745,NA,94,716,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 10:45:07",5,420,5,1,"Bering Sea",1,21740,746,NA,94,554,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 10:45:07",9,490,9,2,"Bering Sea",1,21740,747,9,94,928,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 10:45:07",5,440,5,1,"Bering Sea",2,21740,748,NA,94,648,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 10:45:07",6,450,6,2,"Bering Sea",2,21740,749,NA,94,726,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 10:45:07",5,460,5,2,"Bering Sea",2,21740,750,NA,94,660,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",6,460,6,1,"Bering Sea",1,21740,751,NA,94,628,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",5,400,5,2,"Bering Sea",1,21740,752,5,94,438,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",2,240,2,1,"Bering Sea",2,21740,753,NA,94,82,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",7,500,7,2,"Bering Sea",2,21740,754,NA,94,764,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",7,500,7,1,"Bering Sea",2,21740,755,NA,94,912,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 13:51:25",7,470,7,2,"Bering Sea",2,21740,756,NA,94,742,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",6,470,5,2,"Bering Sea",1,21740,757,6,94,672,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",2,220,2,1,"Bering Sea",1,21740,758,NA,94,60,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",4,350,4,1,"Bering Sea",2,21740,759,NA,94,320,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",9,520,9,2,"Bering Sea",2,21740,760,NA,94,898,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",11,550,11,2,"Bering Sea",2,21740,761,NA,94,904,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-28 16:44:53",6,410,6,2,"Bering Sea",2,21740,762,6,94,546,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 07:57:07",9,590,9,1,"Bering Sea",1,21740,763,NA,94,1502,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 07:57:07",10,460,10,2,"Bering Sea",1,21740,764,NA,94,764,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 07:57:07",5,510,5,1,"Bering Sea",2,21740,765,NA,94,938,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 07:57:07",10,490,10,2,"Bering Sea",2,21740,766,NA,94,820,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 07:57:07",5,460,5,1,"Bering Sea",2,21740,767,5,94,758,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",1,140,1,1,"Bering Sea",3,21740,768,NA,94,14,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",10,540,10,2,"Bering Sea",1,21740,769,NA,94,856,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",9,520,9,2,"Bering Sea",2,21740,770,NA,94,784,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",6,480,6,1,"Bering Sea",2,21740,771,NA,94,646,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",9,510,9,2,"Bering Sea",2,21740,772,10,94,958,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 11:03:10",9,550,9,2,"Bering Sea",2,21740,773,NA,94,1322,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",2,250,2,1,"Bering Sea",1,21740,774,NA,94,98,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",10,490,10,2,"Bering Sea",1,21740,775,NA,94,846,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",7,520,7,2,"Bering Sea",1,21740,776,NA,94,984,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",7,460,7,2,"Bering Sea",1,21740,777,6,94,798,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",7,460,7,2,"Bering Sea",2,21740,778,NA,94,730,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-29 13:55:59",6,450,6,1,"Bering Sea",2,21740,779,NA,94,712,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 07:57:38",4,380,4,1,"Bering Sea",1,21740,780,NA,94,388,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 07:57:38",10,640,10,1,"Bering Sea",1,21740,781,NA,94,1460,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 07:57:38",6,430,6,1,"Bering Sea",2,21740,782,6,94,526,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 07:57:38",5,460,5,1,"Bering Sea",2,21740,783,NA,94,736,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 07:57:38",6,460,6,2,"Bering Sea",2,21740,784,NA,94,648,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",5,460,5,1,"Bering Sea",1,21740,785,NA,94,654,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",6,410,6,2,"Bering Sea",1,21740,786,NA,94,460,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",6,530,6,1,"Bering Sea",2,21740,787,6,94,894,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",6,460,6,1,"Bering Sea",2,21740,788,NA,94,632,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",5,470,5,2,"Bering Sea",2,21740,789,NA,94,672,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 10:33:47",2,220,2,1,"Bering Sea",2,21740,790,NA,94,68,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",3,290,3,2,"Bering Sea",1,21740,791,NA,94,164,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",6,480,4,2,"Bering Sea",1,21740,792,6,94,642,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",5,450,5,1,"Bering Sea",1,21740,793,NA,94,626,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",7,520,7,2,"Bering Sea",1,21740,794,NA,94,762,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",7,510,7,1,"Bering Sea",2,21740,795,NA,94,814,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-07-30 13:18:06",6,490,6,1,"Bering Sea",2,21740,796,NA,94,668,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
